experiment_test,experiment_train,fold,model,participant,score,window
ATT,POS,32,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,33,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,34,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,35,RandomForestClassifier,OS,0.5113842347638644,2
ATT,POS,36,RandomForestClassifier,OS,0.5113842347638644,2
ATT,POS,37,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,38,RandomForestClassifier,OS,0.5106616206153243,2
ATT,POS,39,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,40,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,41,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,42,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,43,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,44,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,45,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,46,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,47,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,48,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,49,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,50,RandomForestClassifier,OS,0.5113842347638644,2
ATT,POS,51,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,52,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,53,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,54,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,55,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,56,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,57,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,58,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,59,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,60,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,61,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,62,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,63,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,64,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,65,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,66,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,67,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,68,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,69,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,70,RandomForestClassifier,OS,0.5113842347638644,2
ATT,POS,71,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,72,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,73,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,74,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,75,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,76,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,77,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,78,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,79,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,80,RandomForestClassifier,OS,0.5113842347638644,2
ATT,POS,81,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,82,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,83,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,84,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,85,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,86,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,87,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,88,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,89,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,90,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,91,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,92,RandomForestClassifier,OS,0.5106616206153243,2
ATT,POS,93,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,94,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,95,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,96,RandomForestClassifier,OS,0.5194554673721341,2
ATT,POS,97,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,98,RandomForestClassifier,OS,0.5098777679796198,2
ATT,POS,99,RandomForestClassifier,OS,0.5201780815206741,2
ATT,POS,100,RandomForestClassifier,OS,0.5113842347638644,2
ATT,POS,1,LogisticRegression,PC,0.4928036809815951,2
ATT,POS,2,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,3,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,4,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,5,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,6,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,7,LogisticRegression,PC,0.5022515337423313,2
ATT,POS,8,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,9,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,10,LogisticRegression,PC,0.4928036809815951,2
ATT,POS,11,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,12,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,13,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,14,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,15,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,16,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,17,LogisticRegression,PC,0.5022515337423313,2
ATT,POS,18,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,19,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,20,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,21,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,22,LogisticRegression,PC,0.4928036809815951,2
ATT,POS,23,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,24,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,25,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,26,LogisticRegression,PC,0.48857055214723927,2
ATT,POS,27,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,28,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,29,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,30,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,31,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,32,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,33,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,34,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,35,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,36,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,37,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,38,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,39,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,40,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,41,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,42,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,43,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,44,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,45,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,46,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,47,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,48,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,49,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,50,LogisticRegression,PC,0.5022515337423313,2
ATT,POS,51,LogisticRegression,PC,0.5022515337423313,2
ATT,POS,52,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,53,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,54,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,55,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,56,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,57,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,58,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,59,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,60,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,61,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,62,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,63,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,64,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,65,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,66,LogisticRegression,PC,0.4928036809815951,2
ATT,POS,67,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,68,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,69,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,70,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,71,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,72,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,73,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,74,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,75,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,76,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,77,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,78,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,79,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,80,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,81,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,82,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,83,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,84,LogisticRegression,PC,0.4928036809815951,2
ATT,POS,85,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,86,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,87,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,88,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,89,LogisticRegression,PC,0.4928036809815951,2
ATT,POS,90,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,91,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,92,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,93,LogisticRegression,PC,0.4928036809815951,2
ATT,POS,94,LogisticRegression,PC,0.5022515337423313,2
ATT,POS,95,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,96,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,97,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,98,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,99,LogisticRegression,PC,0.4922883435582822,2
ATT,POS,100,LogisticRegression,PC,0.4951472392638038,2
ATT,POS,1,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,2,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,3,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,4,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,5,RandomForestClassifier,PC,0.48857055214723927,2
ATT,POS,6,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,7,RandomForestClassifier,PC,0.4956748466257669,2
ATT,POS,8,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,9,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,10,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,11,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,12,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,13,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,14,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,15,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,16,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,17,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,18,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,19,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,20,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,21,RandomForestClassifier,PC,0.49853374233128833,2
ATT,POS,22,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,23,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,24,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,25,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,26,RandomForestClassifier,PC,0.49853374233128833,2
ATT,POS,27,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,28,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,29,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,30,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,31,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,32,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,33,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,34,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,35,RandomForestClassifier,PC,0.4956748466257669,2
ATT,POS,36,RandomForestClassifier,PC,0.4956748466257669,2
ATT,POS,37,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,38,RandomForestClassifier,PC,0.49853374233128833,2
ATT,POS,39,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,40,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,41,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,42,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,43,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,44,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,45,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,46,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,47,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,48,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,49,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,50,RandomForestClassifier,PC,0.4956748466257669,2
ATT,POS,51,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,52,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,53,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,54,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,55,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,56,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,57,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,58,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,59,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,60,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,61,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,62,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,63,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,64,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,65,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,66,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,67,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,68,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,69,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,70,RandomForestClassifier,PC,0.4956748466257669,2
ATT,POS,71,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,72,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,73,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,74,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,75,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,76,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,77,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,78,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,79,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,80,RandomForestClassifier,PC,0.4956748466257669,2
ATT,POS,81,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,82,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,83,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,84,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,85,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,86,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,87,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,88,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,89,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,90,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,91,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,92,RandomForestClassifier,PC,0.49853374233128833,2
ATT,POS,93,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,94,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,95,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,96,RandomForestClassifier,PC,0.4951472392638038,2
ATT,POS,97,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,98,RandomForestClassifier,PC,0.5022515337423313,2
ATT,POS,99,RandomForestClassifier,PC,0.4922883435582822,2
ATT,POS,100,RandomForestClassifier,PC,0.4956748466257669,2
ATT,POS,1,LogisticRegression,RL,0.47763017808749514,2
ATT,POS,2,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,3,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,4,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,5,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,6,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,7,LogisticRegression,RL,0.464951122725513,2
ATT,POS,8,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,9,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,10,LogisticRegression,RL,0.47763017808749514,2
ATT,POS,11,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,12,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,13,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,14,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,15,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,16,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,17,LogisticRegression,RL,0.464951122725513,2
ATT,POS,18,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,19,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,20,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,21,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,22,LogisticRegression,RL,0.47763017808749514,2
ATT,POS,23,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,24,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,25,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,26,LogisticRegression,RL,0.4575106465350368,2
ATT,POS,27,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,28,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,29,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,30,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,31,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,32,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,33,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,34,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,35,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,36,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,37,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,38,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,39,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,40,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,41,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,42,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,43,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,44,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,45,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,46,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,47,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,48,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,49,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,50,LogisticRegression,RL,0.464951122725513,2
ATT,POS,51,LogisticRegression,RL,0.464951122725513,2
ATT,POS,52,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,53,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,54,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,55,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,56,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,57,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,58,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,59,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,60,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,61,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,62,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,63,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,64,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,65,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,66,LogisticRegression,RL,0.47763017808749514,2
ATT,POS,67,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,68,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,69,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,70,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,71,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,72,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,73,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,74,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,75,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,76,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,77,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,78,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,79,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,80,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,81,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,82,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,83,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,84,LogisticRegression,RL,0.47763017808749514,2
ATT,POS,85,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,86,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,87,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,88,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,89,LogisticRegression,RL,0.47763017808749514,2
ATT,POS,90,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,91,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,92,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,93,LogisticRegression,RL,0.47763017808749514,2
ATT,POS,94,LogisticRegression,RL,0.464951122725513,2
ATT,POS,95,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,96,LogisticRegression,RL,0.46732239643825013,2
ATT,POS,97,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,98,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,99,LogisticRegression,RL,0.4723190089043747,2
ATT,POS,100,LogisticRegression,RL,0.46732239643825013,2
