success,sub_name,blocks,awareness,confidence,correct,time
1,MP2,2,0,0,1,3
1,MP2,2,1,1,1,2
1,MP2,2,1,1,1,1
0,MP2,2,0,0,1,4
0,MP2,2,1,1,1,3
0,MP2,2,1,1,1,2
0,MP2,2,1,0,1,1
1,MP2,2,1,1,1,4
1,MP2,2,1,1,1,3
1,MP2,2,1,0,1,2
1,MP2,2,1,1,1,1
1,MP2,2,1,1,1,4
1,MP2,2,1,0,1,3
1,MP2,2,1,1,1,2
1,MP2,2,1,1,1,1
0,MP2,2,1,0,1,4
0,MP2,2,1,1,1,3
0,MP2,2,1,1,1,2
0,MP2,2,0,0,1,1
0,MP2,2,1,1,1,4
0,MP2,2,1,1,1,3
0,MP2,2,0,0,1,2
0,MP2,2,0,1,1,1
0,MP2,2,1,1,1,4
0,MP2,2,0,0,1,3
0,MP2,2,0,1,1,2
0,MP2,2,0,0,1,1
1,MP2,2,0,0,1,4
1,MP2,2,0,1,1,3
1,MP2,2,0,0,1,2
1,MP2,2,1,1,1,1
0,MP2,3,0,0,1,4
0,MP2,3,0,1,1,3
0,MP2,3,0,1,1,2
0,MP2,3,1,1,1,1
1,MP2,3,0,1,1,4
1,MP2,3,0,1,1,3
1,MP2,3,1,1,1,2
1,MP2,3,1,1,1,1
1,MP2,3,0,1,1,4
1,MP2,3,1,1,1,3
1,MP2,3,1,1,1,2
1,MP2,3,1,1,1,1
1,MP2,3,1,1,1,4
1,MP2,3,1,1,1,3
1,MP2,3,1,1,1,2
1,MP2,3,1,1,1,1
0,MP2,3,1,1,1,4
0,MP2,3,1,1,1,3
0,MP2,3,1,1,1,2
0,MP2,3,1,0,1,1
0,MP2,3,1,1,1,4
0,MP2,3,1,1,1,3
0,MP2,3,1,0,1,2
0,MP2,3,0,0,0,1
0,MP2,3,1,1,1,4
0,MP2,3,1,0,1,3
0,MP2,3,0,0,0,2
0,MP2,3,0,0,1,1
0,MP2,3,1,0,1,4
0,MP2,3,0,0,0,3
0,MP2,3,0,0,1,2
0,MP2,3,0,0,1,1
0,MP2,3,0,0,0,4
0,MP2,3,0,0,1,3
0,MP2,3,0,0,1,2
0,MP2,3,0,1,1,1
0,MP2,3,0,0,1,4
0,MP2,3,0,0,1,3
0,MP2,3,0,1,1,2
0,MP2,3,0,1,1,1
1,MP2,3,0,0,1,4
1,MP2,3,0,1,1,3
1,MP2,3,0,1,1,2
1,MP2,3,1,0,1,1
1,MP2,3,0,1,1,4
1,MP2,3,0,1,1,3
1,MP2,3,1,0,1,2
1,MP2,3,1,0,1,1
1,MP2,3,0,1,1,4
1,MP2,3,1,0,1,3
1,MP2,3,1,0,1,2
1,MP2,3,1,1,1,1
1,MP2,3,1,0,1,4
1,MP2,3,1,0,1,3
1,MP2,3,1,1,1,2
1,MP2,3,0,0,1,1
1,MP2,3,1,0,1,4
1,MP2,3,1,1,1,3
1,MP2,3,0,0,1,2
1,MP2,3,1,0,0,1
1,MP2,3,1,1,1,4
1,MP2,3,0,0,1,3
1,MP2,3,1,0,0,2
1,MP2,3,1,0,0,1
0,MP2,3,0,0,1,4
0,MP2,3,1,0,0,3
0,MP2,3,1,0,0,2
0,MP2,3,0,0,0,1
1,MP2,3,1,0,0,4
1,MP2,3,1,0,0,3
1,MP2,3,0,0,0,2
1,MP2,3,1,1,1,1
1,MP2,3,1,0,0,4
1,MP2,3,0,0,0,3
1,MP2,3,1,1,1,2
1,MP2,3,1,1,1,1
0,MP2,3,0,0,0,4
0,MP2,3,1,1,1,3
0,MP2,3,1,1,1,2
0,MP2,3,0,0,0,1
1,MP2,3,1,1,1,4
1,MP2,3,1,1,1,3
1,MP2,3,0,0,0,2
1,MP2,3,1,0,0,1
1,MP2,3,1,1,1,4
1,MP2,3,0,0,0,3
1,MP2,3,1,0,0,2
1,MP2,3,1,0,1,1
0,MP2,3,0,0,0,4
0,MP2,3,1,0,0,3
0,MP2,3,1,0,1,2
0,MP2,3,1,0,1,1
1,MP2,3,1,0,0,4
1,MP2,3,1,0,1,3
1,MP2,3,1,0,1,2
1,MP2,3,1,1,1,1
1,MP2,3,1,0,1,4
1,MP2,3,1,0,1,3
1,MP2,3,1,1,1,2
1,MP2,3,0,0,1,1
1,MP2,3,1,0,1,4
1,MP2,3,1,1,1,3
1,MP2,3,0,0,1,2
1,MP2,3,1,1,1,1
1,MP2,3,1,1,1,4
1,MP2,3,0,0,1,3
1,MP2,3,1,1,1,2
1,MP2,3,0,0,0,1
0,MP2,3,0,0,1,4
0,MP2,3,1,1,1,3
0,MP2,3,0,0,0,2
0,MP2,3,1,0,1,1
0,MP2,3,1,1,1,4
0,MP2,3,0,0,0,3
0,MP2,3,1,0,1,2
0,MP2,3,1,0,1,1
1,MP2,3,0,0,0,4
1,MP2,3,1,0,1,3
1,MP2,3,1,0,1,2
1,MP2,3,1,0,0,1
1,MP2,3,1,0,1,4
1,MP2,3,1,0,1,3
1,MP2,3,1,0,0,2
1,MP2,3,1,1,1,1
1,MP2,3,1,0,1,4
1,MP2,3,1,0,0,3
1,MP2,3,1,1,1,2
1,MP2,3,1,0,0,1
1,MP2,3,1,0,0,4
1,MP2,3,1,1,1,3
1,MP2,3,1,0,0,2
1,MP2,3,1,1,1,1
1,MP2,3,1,1,1,4
1,MP2,3,1,0,0,3
1,MP2,3,1,1,1,2
1,MP2,3,1,1,0,1
1,MP2,3,1,0,0,4
1,MP2,3,1,1,1,3
1,MP2,3,1,1,0,2
1,MP2,3,0,1,1,1
1,MP2,3,1,1,1,4
1,MP2,3,1,1,0,3
1,MP2,3,0,1,1,2
1,MP2,3,1,1,1,1
1,MP2,3,1,1,0,4
1,MP2,3,0,1,1,3
1,MP2,3,1,1,1,2
1,MP2,3,0,1,1,1
1,MP2,3,0,1,1,4
1,MP2,3,1,1,1,3
1,MP2,3,0,1,1,2
1,MP2,3,1,1,0,1
1,MP2,3,1,1,1,4
1,MP2,3,0,1,1,3
1,MP2,3,1,1,0,2
1,MP2,3,1,0,1,1
0,MP2,3,0,1,1,4
0,MP2,3,1,1,0,3
0,MP2,3,1,0,1,2
0,MP2,3,0,0,0,1
1,MP2,3,1,1,0,4
1,MP2,3,1,0,1,3
1,MP2,3,0,0,0,2
1,MP2,3,1,0,1,1
0,MP2,3,1,0,1,4
0,MP2,3,0,0,0,3
0,MP2,3,1,0,1,2
0,MP2,3,0,0,0,1
1,MP2,3,0,0,0,4
1,MP2,3,1,0,1,3
1,MP2,3,0,0,0,2
1,MP2,3,1,1,1,1
0,MP2,3,1,0,1,4
0,MP2,3,0,0,0,3
0,MP2,3,1,1,1,2
0,MP2,3,0,0,0,1
0,MP2,3,0,0,0,4
0,MP2,3,1,1,1,3
0,MP2,3,0,0,0,2
0,MP2,3,1,0,1,1
0,MP2,3,1,1,1,4
0,MP2,3,0,0,0,3
0,MP2,3,1,0,1,2
0,MP2,3,1,1,1,1
1,MP2,4,0,0,0,4
1,MP2,4,0,0,0,3
1,MP2,4,1,0,1,2
1,MP2,4,1,1,1,1
0,MP2,4,0,0,0,4
0,MP2,4,1,0,1,3
0,MP2,4,1,1,1,2
0,MP2,4,0,0,1,1
0,MP2,4,1,0,1,4
0,MP2,4,1,1,1,3
0,MP2,4,0,0,1,2
0,MP2,4,0,1,1,1
0,MP2,4,1,1,1,4
0,MP2,4,0,0,1,3
0,MP2,4,0,1,1,2
0,MP2,4,0,0,1,1
0,MP2,4,0,0,1,4
0,MP2,4,0,1,1,3
0,MP2,4,0,0,1,2
0,MP2,4,0,0,0,1
0,MP2,4,0,1,1,4
0,MP2,4,0,0,1,3
0,MP2,4,0,0,0,2
0,MP2,4,0,0,1,1
0,MP2,4,0,0,1,4
0,MP2,4,0,0,0,3
0,MP2,4,0,0,1,2
0,MP2,4,0,0,0,1
0,MP2,4,0,0,0,4
0,MP2,4,0,0,1,3
0,MP2,4,0,0,0,2
0,MP2,4,1,1,1,1
0,MP2,4,0,0,1,4
0,MP2,4,0,0,0,3
0,MP2,4,1,1,1,2
0,MP2,4,0,1,1,1
0,MP2,4,0,0,0,4
0,MP2,4,1,1,1,3
0,MP2,4,0,1,1,2
0,MP2,4,0,0,1,1
0,MP2,4,1,1,1,4
0,MP2,4,0,1,1,3
0,MP2,4,0,0,1,2
0,MP2,4,1,1,1,1
0,MP2,4,0,1,1,4
0,MP2,4,0,0,1,3
0,MP2,4,1,1,1,2
0,MP2,4,0,1,1,1
1,MP2,4,0,0,1,4
1,MP2,4,1,1,1,3
1,MP2,4,0,1,1,2
1,MP2,4,1,1,1,1
1,MP2,4,1,1,1,4
1,MP2,4,0,1,1,3
1,MP2,4,1,1,1,2
1,MP2,4,1,1,1,1
0,MP2,4,0,1,1,4
0,MP2,4,1,1,1,3
0,MP2,4,1,1,1,2
0,MP2,4,0,0,1,1
0,MP2,4,1,1,1,4
0,MP2,4,1,1,1,3
0,MP2,4,0,0,1,2
0,MP2,4,0,0,0,1
1,MP2,4,1,1,1,4
1,MP2,4,0,0,1,3
1,MP2,4,0,0,0,2
1,MP2,4,1,1,1,1
1,MP2,4,0,0,1,4
1,MP2,4,0,0,0,3
1,MP2,4,1,1,1,2
1,MP2,4,1,1,1,1
1,MP2,4,0,0,0,4
1,MP2,4,1,1,1,3
1,MP2,4,1,1,1,2
1,MP2,4,1,1,1,1
1,MP2,4,1,1,1,4
1,MP2,4,1,1,1,3
1,MP2,4,1,1,1,2
1,MP2,4,1,0,1,1
1,MP2,4,1,1,1,4
1,MP2,4,1,1,1,3
1,MP2,4,1,0,1,2
1,MP2,4,1,1,1,1
0,MP2,4,1,1,1,4
0,MP2,4,1,0,1,3
0,MP2,4,1,1,1,2
0,MP2,4,0,0,1,1
0,MP2,4,1,0,1,4
0,MP2,4,1,1,1,3
0,MP2,4,0,0,1,2
0,MP2,4,0,0,1,1
1,MP2,4,1,1,1,4
1,MP2,4,0,0,1,3
1,MP2,4,0,0,1,2
1,MP2,4,1,1,1,1
1,MP2,4,0,0,1,4
1,MP2,4,0,0,1,3
1,MP2,4,1,1,1,2
1,MP2,4,0,0,1,1
1,MP2,4,0,0,1,4
1,MP2,4,1,1,1,3
1,MP2,4,0,0,1,2
1,MP2,4,1,1,1,1
1,MP2,4,1,1,1,4
1,MP2,4,0,0,1,3
1,MP2,4,1,1,1,2
1,MP2,4,0,1,0,1
1,MP2,4,0,0,1,4
1,MP2,4,1,1,1,3
1,MP2,4,0,1,0,2
1,MP2,4,1,1,1,1
1,MP2,4,1,1,1,4
1,MP2,4,0,1,0,3
1,MP2,4,1,1,1,2
1,MP2,4,1,1,1,1
1,MP2,4,0,1,0,4
1,MP2,4,1,1,1,3
1,MP2,4,1,1,1,2
1,MP2,4,0,0,1,1
0,MP2,4,1,1,1,4
0,MP2,4,1,1,1,3
0,MP2,4,0,0,1,2
0,MP2,4,0,0,0,1
0,MP2,4,1,1,1,4
0,MP2,4,0,0,1,3
0,MP2,4,0,0,0,2
0,MP2,4,0,0,0,1
0,MP2,4,0,0,1,4
0,MP2,4,0,0,0,3
0,MP2,4,0,0,0,2
0,MP2,4,1,1,1,1
0,MP2,4,0,0,0,4
0,MP2,4,0,0,0,3
0,MP2,4,1,1,1,2
0,MP2,4,0,0,0,1
0,MP2,4,0,0,0,4
0,MP2,4,1,1,1,3
0,MP2,4,0,0,0,2
0,MP2,4,1,0,1,1
0,MP2,4,1,1,1,4
0,MP2,4,0,0,0,3
0,MP2,4,1,0,1,2
0,MP2,4,0,0,0,1
1,MP2,4,0,0,0,4
1,MP2,4,1,0,1,3
1,MP2,4,0,0,0,2
1,MP2,4,1,0,1,1
1,MP2,4,1,0,1,4
1,MP2,4,0,0,0,3
1,MP2,4,1,0,1,2
1,MP2,4,1,1,1,1
1,MP2,4,0,0,0,4
1,MP2,4,1,0,1,3
1,MP2,4,1,1,1,2
1,MP2,4,1,0,1,1
1,MP2,4,1,0,1,4
1,MP2,4,1,1,1,3
1,MP2,4,1,0,1,2
1,MP2,4,1,1,1,1
0,MP2,4,1,1,1,4
0,MP2,4,1,0,1,3
0,MP2,4,1,1,1,2
0,MP2,4,0,0,0,1
1,MP2,4,1,0,1,4
1,MP2,4,1,1,1,3
1,MP2,4,0,0,0,2
1,MP2,4,1,1,1,1
1,MP2,4,1,1,1,4
1,MP2,4,0,0,0,3
1,MP2,4,1,1,1,2
1,MP2,4,1,0,0,1
1,MP2,4,0,0,0,4
1,MP2,4,1,1,1,3
1,MP2,4,1,0,0,2
1,MP2,4,1,1,1,1
1,MP2,4,1,1,1,4
1,MP2,4,1,0,0,3
1,MP2,4,1,1,1,2
1,MP2,4,1,0,1,1
1,MP2,4,1,0,0,4
1,MP2,4,1,1,1,3
1,MP2,4,1,0,1,2
1,MP2,4,1,0,1,1
1,MP2,5,0,0,1,4
1,MP2,5,1,0,1,3
1,MP2,5,0,0,0,2
1,MP2,5,0,0,1,1
1,MP2,5,1,0,1,4
1,MP2,5,0,0,0,3
1,MP2,5,0,0,1,2
1,MP2,5,1,1,1,1
1,MP2,5,0,0,0,4
1,MP2,5,0,0,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
0,MP2,5,0,0,1,4
0,MP2,5,1,1,1,3
0,MP2,5,1,1,1,2
0,MP2,5,0,0,1,1
0,MP2,5,1,1,1,4
0,MP2,5,1,1,1,3
0,MP2,5,0,0,1,2
0,MP2,5,1,0,1,1
0,MP2,5,1,1,1,4
0,MP2,5,0,0,1,3
0,MP2,5,1,0,1,2
0,MP2,5,0,0,0,1
1,MP2,5,0,0,1,4
1,MP2,5,1,0,1,3
1,MP2,5,0,0,0,2
1,MP2,5,1,1,1,1
1,MP2,5,1,0,1,4
1,MP2,5,0,0,0,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,0,0,0,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,0,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,0,2
1,MP2,5,1,0,0,1
0,MP2,5,1,1,1,4
0,MP2,5,1,1,0,3
0,MP2,5,1,0,0,2
0,MP2,5,0,0,1,1
0,MP2,5,1,1,0,4
0,MP2,5,1,0,0,3
0,MP2,5,0,0,1,2
0,MP2,5,1,0,1,1
0,MP2,5,1,0,0,4
0,MP2,5,0,0,1,3
0,MP2,5,1,0,1,2
0,MP2,5,1,0,1,1
0,MP2,5,0,0,1,4
0,MP2,5,1,0,1,3
0,MP2,5,1,0,1,2
0,MP2,5,0,0,1,1
0,MP2,5,1,0,1,4
0,MP2,5,1,0,1,3
0,MP2,5,0,0,1,2
0,MP2,5,0,0,1,1
0,MP2,5,1,0,1,4
0,MP2,5,0,0,1,3
0,MP2,5,0,0,1,2
0,MP2,5,0,0,1,1
1,MP2,5,0,0,1,4
1,MP2,5,0,0,1,3
1,MP2,5,0,0,1,2
1,MP2,5,1,1,1,1
1,MP2,5,0,0,1,4
1,MP2,5,0,0,1,3
1,MP2,5,1,1,1,2
1,MP2,5,0,0,1,1
1,MP2,5,0,0,1,4
1,MP2,5,1,1,1,3
1,MP2,5,0,0,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,0,0,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,0,0,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,0,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,0,1,2
1,MP2,5,1,0,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,0,1,3
1,MP2,5,1,0,1,2
1,MP2,5,1,0,0,1
1,MP2,5,1,0,1,4
1,MP2,5,1,0,1,3
1,MP2,5,1,0,0,2
1,MP2,5,1,1,1,1
1,MP2,5,1,0,1,4
1,MP2,5,1,0,0,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,0,0,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,0,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,0,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,0,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,0,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,1,1,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,1,1,1,2
1,MP2,5,0,0,1,1
1,MP2,5,1,1,1,4
1,MP2,5,1,1,1,3
1,MP2,5,0,0,1,2
1,MP2,5,1,0,0,1
0,MP2,5,1,1,1,4
0,MP2,5,0,0,1,3
0,MP2,5,1,0,0,2
0,MP2,5,0,0,0,1
0,MP2,5,0,0,1,4
0,MP2,5,1,0,0,3
0,MP2,5,0,0,0,2
0,MP2,5,0,0,1,1
0,MP2,5,1,0,0,4
0,MP2,5,0,0,0,3
0,MP2,5,0,0,1,2
0,MP2,5,1,0,0,1
0,MP2,5,0,0,0,4
0,MP2,5,0,0,1,3
0,MP2,5,1,0,0,2
0,MP2,5,0,0,0,1
0,MP2,5,0,0,1,4
0,MP2,5,1,0,0,3
0,MP2,5,0,0,0,2
0,MP2,5,0,1,1,1
0,MP2,5,1,0,0,4
0,MP2,5,0,0,0,3
0,MP2,5,0,1,1,2
0,MP2,5,0,0,0,1
0,MP2,5,0,0,0,4
0,MP2,5,0,1,1,3
0,MP2,5,0,0,0,2
0,MP2,5,0,0,0,1
1,MP2,5,0,1,1,4
1,MP2,5,0,0,0,3
1,MP2,5,0,0,0,2
1,MP2,5,1,1,1,1
0,MP2,6,0,0,1,4
0,MP2,6,0,0,1,3
0,MP2,6,0,0,0,2
0,MP2,6,0,0,0,1
0,MP2,6,0,0,1,4
0,MP2,6,0,0,0,3
0,MP2,6,0,0,0,2
0,MP2,6,1,1,1,1
1,MP2,6,0,0,0,4
1,MP2,6,0,0,0,3
1,MP2,6,1,1,1,2
1,MP2,6,1,0,1,1
1,MP2,6,0,0,0,4
1,MP2,6,1,1,1,3
1,MP2,6,1,0,1,2
1,MP2,6,1,0,1,1
1,MP2,6,1,1,1,4
1,MP2,6,1,0,1,3
1,MP2,6,1,0,1,2
1,MP2,6,1,0,1,1
1,MP2,6,1,0,1,4
1,MP2,6,1,0,1,3
1,MP2,6,1,0,1,2
1,MP2,6,1,1,1,1
1,MP2,6,1,0,1,4
1,MP2,6,1,0,1,3
1,MP2,6,1,1,1,2
1,MP2,6,0,0,0,1
1,MP2,6,1,0,1,4
1,MP2,6,1,1,1,3
1,MP2,6,0,0,0,2
1,MP2,6,1,1,1,1
1,MP2,6,1,1,1,4
1,MP2,6,0,0,0,3
1,MP2,6,1,1,1,2
1,MP2,6,1,1,1,1
1,MP2,6,0,0,0,4
1,MP2,6,1,1,1,3
1,MP2,6,1,1,1,2
1,MP2,6,1,0,1,1
1,MP2,6,1,1,1,4
1,MP2,6,1,1,1,3
1,MP2,6,1,0,1,2
1,MP2,6,0,0,1,1
1,MP2,6,1,1,1,4
1,MP2,6,1,0,1,3
1,MP2,6,0,0,1,2
1,MP2,6,1,1,1,1
1,MP2,6,1,0,1,4
1,MP2,6,0,0,1,3
1,MP2,6,1,1,1,2
1,MP2,6,0,1,1,1
1,MP2,6,0,0,1,4
1,MP2,6,1,1,1,3
1,MP2,6,0,1,1,2
1,MP2,6,1,1,1,1
1,MP2,6,1,1,1,4
1,MP2,6,0,1,1,3
1,MP2,6,1,1,1,2
1,MP2,6,1,0,1,1
1,MP2,6,0,1,1,4
1,MP2,6,1,1,1,3
1,MP2,6,1,0,1,2
1,MP2,6,0,0,0,1
0,MP2,6,1,1,1,4
0,MP2,6,1,0,1,3
0,MP2,6,0,0,0,2
0,MP2,6,0,0,0,1
0,MP2,6,1,0,1,4
0,MP2,6,0,0,0,3
0,MP2,6,0,0,0,2
0,MP2,6,0,0,1,1
0,MP2,6,0,0,0,4
0,MP2,6,0,0,0,3
0,MP2,6,0,0,1,2
0,MP2,6,0,0,1,1
1,MP2,6,0,0,0,4
1,MP2,6,0,0,1,3
1,MP2,6,0,0,1,2
1,MP2,6,1,0,1,1
1,MP2,6,0,0,1,4
1,MP2,6,0,0,1,3
1,MP2,6,1,0,1,2
1,MP2,6,1,0,1,1
1,MP2,6,0,0,1,4
1,MP2,6,1,0,1,3
1,MP2,6,1,0,1,2
1,MP2,6,1,0,1,1
0,MP2,6,1,0,1,4
0,MP2,6,1,0,1,3
0,MP2,6,1,0,1,2
0,MP2,6,0,0,0,1
1,MP2,6,1,0,1,4
1,MP2,6,1,0,1,3
1,MP2,6,0,0,0,2
1,MP2,6,1,0,1,1
0,MP2,6,1,0,1,4
0,MP2,6,0,0,0,3
0,MP2,6,1,0,1,2
0,MP2,6,0,0,0,1
0,MP2,6,0,0,0,4
0,MP2,6,1,0,1,3
0,MP2,6,0,0,0,2
0,MP2,6,1,1,1,1
0,MP2,6,1,0,1,4
0,MP2,6,0,0,0,3
0,MP2,6,1,1,1,2
0,MP2,6,1,1,1,1
1,MP2,6,0,0,0,4
1,MP2,6,1,1,1,3
1,MP2,6,1,1,1,2
1,MP2,6,1,1,1,1
1,MP2,6,1,1,1,4
1,MP2,6,1,1,1,3
1,MP2,6,1,1,1,2
1,MP2,6,0,0,0,1
0,MP2,6,1,1,1,4
0,MP2,6,1,1,1,3
0,MP2,6,0,0,0,2
0,MP2,6,0,0,1,1
1,MP2,6,1,1,1,4
1,MP2,6,0,0,0,3
1,MP2,6,0,0,1,2
1,MP2,6,1,1,1,1
0,MP2,6,0,0,0,4
0,MP2,6,0,0,1,3
0,MP2,6,1,1,1,2
0,MP2,6,0,0,1,1
0,MP2,6,0,0,1,4
0,MP2,6,1,1,1,3
0,MP2,6,0,0,1,2
0,MP2,6,0,0,1,1
0,MP2,6,1,1,1,4
0,MP2,6,0,0,1,3
0,MP2,6,0,0,1,2
0,MP2,6,1,1,1,1
0,MP2,6,0,0,1,4
0,MP2,6,0,0,1,3
0,MP2,6,1,1,1,2
0,MP2,6,1,0,0,1
0,MP2,6,0,0,1,4
0,MP2,6,1,1,1,3
0,MP2,6,1,0,0,2
0,MP2,6,0,0,1,1
0,MP2,6,1,1,1,4
0,MP2,6,1,0,0,3
0,MP2,6,0,0,1,2
0,MP2,6,0,0,0,1
0,MP2,6,1,0,0,4
0,MP2,6,0,0,1,3
0,MP2,6,0,0,0,2
0,MP2,6,1,0,1,1
0,MP2,6,0,0,1,4
0,MP2,6,0,0,0,3
0,MP2,6,1,0,1,2
0,MP2,6,0,0,0,1
0,MP2,6,0,0,0,4
0,MP2,6,1,0,1,3
0,MP2,6,0,0,0,2
0,MP2,6,1,0,1,1
0,MP2,6,1,0,1,4
0,MP2,6,0,0,0,3
0,MP2,6,1,0,1,2
0,MP2,6,0,0,1,1
1,MP2,6,0,0,0,4
1,MP2,6,1,0,1,3
1,MP2,6,0,0,1,2
1,MP2,6,1,1,1,1
0,MP2,6,1,0,1,4
0,MP2,6,0,0,1,3
0,MP2,6,1,1,1,2
0,MP2,6,0,0,1,1
1,MP2,6,0,0,1,4
1,MP2,6,1,1,1,3
1,MP2,6,0,0,1,2
1,MP2,6,1,0,0,1
0,MP2,6,1,1,1,4
0,MP2,6,0,0,1,3
0,MP2,6,1,0,0,2
0,MP2,6,0,0,1,1
1,MP2,6,0,0,1,4
1,MP2,6,1,0,0,3
1,MP2,6,0,0,1,2
1,MP2,6,1,0,0,1
0,MP2,7,0,0,0,4
0,MP2,7,0,0,1,3
0,MP2,7,1,0,1,2
0,MP2,7,0,0,0,1
0,MP2,7,0,0,1,4
0,MP2,7,1,0,1,3
0,MP2,7,0,0,0,2
0,MP2,7,1,1,1,1
0,MP2,7,1,0,1,4
0,MP2,7,0,0,0,3
0,MP2,7,1,1,1,2
0,MP2,7,0,0,1,1
0,MP2,7,0,0,0,4
0,MP2,7,1,1,1,3
0,MP2,7,0,0,1,2
0,MP2,7,0,0,1,1
0,MP2,7,1,1,1,4
0,MP2,7,0,0,1,3
0,MP2,7,0,0,1,2
0,MP2,7,0,1,1,1
0,MP2,7,0,0,1,4
0,MP2,7,0,0,1,3
0,MP2,7,0,1,1,2
0,MP2,7,0,0,0,1
1,MP2,7,0,0,1,4
1,MP2,7,0,1,1,3
1,MP2,7,0,0,0,2
1,MP2,7,1,1,1,1
1,MP2,7,0,1,1,4
1,MP2,7,0,0,0,3
1,MP2,7,1,1,1,2
1,MP2,7,1,1,1,1
1,MP2,7,0,0,0,4
1,MP2,7,1,1,1,3
1,MP2,7,1,1,1,2
1,MP2,7,1,1,0,1
1,MP2,7,1,1,1,4
1,MP2,7,1,1,1,3
1,MP2,7,1,1,0,2
1,MP2,7,1,1,1,1
1,MP2,7,1,1,1,4
1,MP2,7,1,1,0,3
1,MP2,7,1,1,1,2
1,MP2,7,1,0,0,1
0,MP2,7,1,1,0,4
0,MP2,7,1,1,1,3
0,MP2,7,1,0,0,2
0,MP2,7,1,0,1,1
0,MP2,7,1,1,1,4
0,MP2,7,1,0,0,3
0,MP2,7,1,0,1,2
0,MP2,7,0,0,1,1
0,MP2,7,1,0,0,4
0,MP2,7,1,0,1,3
0,MP2,7,0,0,1,2
0,MP2,7,0,0,0,1
0,MP2,7,1,0,1,4
0,MP2,7,0,0,1,3
0,MP2,7,0,0,0,2
0,MP2,7,0,0,1,1
0,MP2,7,0,0,1,4
0,MP2,7,0,0,0,3
0,MP2,7,0,0,1,2
0,MP2,7,0,0,1,1
1,MP2,7,0,0,0,4
1,MP2,7,0,0,1,3
1,MP2,7,0,0,1,2
1,MP2,7,1,0,1,1
1,MP2,7,0,0,1,4
1,MP2,7,0,0,1,3
1,MP2,7,1,0,1,2
1,MP2,7,1,0,1,1
1,MP2,7,0,0,1,4
1,MP2,7,1,0,1,3
1,MP2,7,1,0,1,2
1,MP2,7,1,1,1,1
1,MP2,7,1,0,1,4
1,MP2,7,1,0,1,3
1,MP2,7,1,1,1,2
1,MP2,7,1,0,1,1
0,MP2,7,1,0,1,4
0,MP2,7,1,1,1,3
0,MP2,7,1,0,1,2
0,MP2,7,1,0,1,1
0,MP2,7,1,1,1,4
0,MP2,7,1,0,1,3
0,MP2,7,1,0,1,2
0,MP2,7,0,0,1,1
0,MP2,7,1,0,1,4
0,MP2,7,1,0,1,3
0,MP2,7,0,0,1,2
0,MP2,7,1,0,0,1
1,MP2,7,1,0,1,4
1,MP2,7,0,0,1,3
1,MP2,7,1,0,0,2
1,MP2,7,1,1,1,1
1,MP2,7,0,0,1,4
1,MP2,7,1,0,0,3
1,MP2,7,1,1,1,2
1,MP2,7,1,1,0,1
0,MP2,7,1,0,0,4
0,MP2,7,1,1,1,3
0,MP2,7,1,1,0,2
0,MP2,7,0,0,1,1
0,MP2,7,1,1,1,4
0,MP2,7,1,1,0,3
